trial_id,number_of_countries,min_end_date,max_end_date,comp_date,has_results,includes_pip,rare_disease,phase,bioequivalence_study,health_volunteers,trial_status,terminated,sponsor_status
2008-000762-23,3,2009-03-27,2009-03-27,1,1,0,0,3,0,0,1,1,1
2008-000763-42,1,,,0,1,0,0,3,0,0,1,1,1
2008-000765-33,1,2012-12-06,2012-12-06,1,1,0,0,2,0,0,1,1,0
2008-000766-23,1,2010-08-25,2010-08-25,1,0,0,0,3,0,0,1,0,0
2008-000767-41,1,2011-09-30,2011-09-30,1,1,0,0,2,0,0,1,0,0
2008-000769-49,1,2011-08-22,2011-08-22,1,0,0,0,4,0,0,1,0,0
2008-000771-17,1,2009-03-12,2009-03-12,1,0,0,0,4,0,0,1,0,0
2008-000780-42,1,,,0,0,0,0,3,0,0,1,0,1
2008-000781-23,3,2010-10-18,2010-10-18,1,0,0,0,2,0,0,2,1,1
2008-000782-35,1,2011-04-07,2011-04-07,1,0,0,0,1,0,0,1,1,1
2008-000783-16,1,,,0,1,0,0,2,0,0,1,0,1
2008-000786-32,6,2008-12-12,2008-12-12,3,0,0,0,2,0,0,1,1,1
2008-000787-16,1,,,0,0,0,1,2,0,0,0,0,0
2008-000789-22,2,2011-09-06,2011-09-06,1,1,0,0,2,0,0,2,0,1
2008-000790-38,1,2009-06-17,2009-06-17,1,1,0,0,2,0,1,1,0,1
2008-000791-24,1,,,0,0,0,0,4,0,0,0,0,0
2008-000793-20,1,,,0,0,0,1,2,0,0,0,0,0
2008-000795-24,1,,,0,0,0,0,4,0,0,0,0,1
2008-000796-17,1,2008-08-11,2008-08-11,1,0,0,3,4,0,1,1,0,0
2008-000799-25,1,,,0,0,0,0,3,0,0,0,0,0
2008-000803-26,1,2012-10-02,2012-10-02,1,0,0,0,2,0,0,1,1,0
2008-000804-10,1,,,0,0,0,0,4,0,0,0,0,0
2008-000810-54,3,2010-11-10,2010-11-10,1,1,0,0,2,0,0,2,1,1
2008-000814-65,1,,,0,0,0,0,2,0,0,1,0,0
2008-000815-13,1,2010-12-01,2010-12-01,1,0,0,0,3,0,0,1,1,0
2008-000818-78,1,,,0,0,0,0,2,0,0,1,0,0
2008-000822-38,1,2013-03-08,2013-03-08,1,0,0,0,2,0,0,1,0,0
2008-000824-20,1,,,0,0,0,0,4,0,0,0,0,0
2008-000826-37,5,2010-03-09,2010-03-09,5,1,0,0,2,0,0,1,0,1
2008-000827-25,4,2010-05-26,2010-11-16,3,1,0,0,2,0,0,1,0,1
2008-000830-30,5,2011-12-21,2011-12-21,2,1,0,0,3,0,0,2,0,1
2008-000832-42,1,,,0,0,0,0,4,0,0,0,0,0
2008-000833-23,1,,,0,0,0,0,4,0,0,1,0,0
2008-000837-23,4,,,0,0,0,0,3,0,0,2,1,0
2008-000844-15,8,2009-03-26,2009-03-26,4,1,1,0,1,0,0,2,0,1
2008-000846-30,1,,,0,0,0,0,3,0,0,1,0,1
2008-000853-37,1,2009-06-09,2009-06-09,1,0,0,0,4,0,0,1,1,0
2008-000854-11,9,2010-06-09,2010-06-09,4,0,0,0,3,0,0,2,0,1
2008-000859-10,1,,,0,0,0,0,2,0,0,0,0,0
2008-000862-21,2,2009-04-03,2009-04-03,2,1,0,0,3,0,0,1,0,1
2008-000866-22,1,2010-11-02,2010-11-02,1,0,0,0,1,0,0,1,0,0
2008-000869-38,1,,,0,0,0,0,4,0,0,0,0,0
2008-000871-19,1,,,0,0,0,0,4,0,0,0,0,1
2008-000872-25,7,2010-12-09,2010-12-09,5,1,0,0,3,0,1,2,0,1
2008-000873-40,5,2009-12-10,2009-12-11,2,1,0,0,3,0,0,2,0,1
2008-000874-19,4,2010-06-29,2010-06-30,2,1,0,0,3,0,0,2,0,1
2008-000876-26,3,,,0,0,0,0,2,0,0,2,0,1
2008-000878-20,1,2015-08-04,2015-08-04,1,0,0,0,2,0,0,1,0,0
2008-000879-26,7,2010-08-05,2010-08-05,2,1,0,0,2,0,0,2,0,1
2008-000880-40,1,,,0,0,0,0,3,0,0,1,1,1
2008-000881-22,3,2010-10-28,2010-10-28,1,1,0,0,3,0,0,2,0,1
2008-000885-21,1,,,0,0,0,0,4,0,1,0,0,0
2008-000887-18,1,,,0,1,0,0,3,0,1,0,0,1
2008-000889-22,1,,,0,0,0,0,4,0,0,0,0,0
2008-000893-19,1,,,0,0,0,0,4,0,0,0,0,0
2008-000895-25,1,2009-11-05,2009-11-05,1,1,0,1,2,0,1,1,0,1
2008-000896-30,1,,,0,0,0,0,4,0,0,0,0,0
2008-000901-13,3,2009-01-11,2009-06-23,2,1,0,0,2,0,0,2,0,1
2008-000905-12,2,2009-11-09,2009-11-09,2,1,0,0,2,0,0,1,0,1
2008-000906-35,11,2017-11-10,2017-11-10,4,0,0,0,3,0,0,2,1,1
2008-000907-27,3,2010-02-09,2010-02-09,2,1,0,0,2,0,0,2,0,1
2008-000908-91,10,2009-08-14,2009-08-17,8,1,0,0,3,0,0,1,1,1
2008-000912-34,2,2009-09-01,2009-09-01,1,1,0,0,2,0,0,1,1,1
2008-000913-30,1,,,0,0,0,0,4,0,0,0,0,1
2008-000926-38,1,,,0,0,0,0,3,0,0,0,0,1
2008-000928-71,1,,,0,0,0,0,2,0,0,0,0,0
2008-000931-16,1,,,0,0,0,0,4,0,0,0,0,0
2008-000934-35,1,,,0,0,0,0,2,0,0,0,0,0
2008-000936-42,1,,,0,0,0,0,2,0,0,0,0,0
2008-000938-49,1,2011-07-08,2011-07-08,1,0,0,1,2,0,0,1,0,1
2008-000939-17,1,2008-08-07,2008-08-07,1,1,0,0,2,0,1,1,0,1
2008-000942-29,1,2010-02-26,2010-02-26,1,1,0,0,3,0,0,1,0,1
2008-000943-33,1,2008-07-23,2008-07-23,1,1,0,0,2,0,1,1,0,1
2008-000948-13,1,,,0,0,0,0,2,0,0,0,0,0
2008-000952-28,4,2011-03-01,2011-03-01,2,1,0,0,3,0,0,2,0,1
2008-000955-90,1,,,0,0,0,0,2,0,0,0,0,0
2008-000959-10,2,2010-08-30,2010-08-30,1,1,0,0,3,0,0,1,1,1
2008-000963-41,1,,,0,0,0,0,3,0,0,0,0,1
2008-000967-40,3,2009-09-08,2009-09-08,1,0,0,0,2,0,0,2,0,1
2008-000968-16,1,,,0,0,0,0,3,0,0,0,0,0
2008-000971-15,1,2009-08-26,2009-08-26,1,0,0,0,4,0,1,1,0,0
2008-000972-25,12,2015-11-02,2017-03-03,2,0,0,1,3,0,0,2,0,1
2008-000973-40,9,,,0,0,0,2,3,0,0,3,0,1
2008-000974-18,2,2012-03-26,2012-03-26,1,0,0,0,3,0,0,2,0,1
2008-000976-26,2,2009-02-27,2009-02-27,2,1,0,0,3,0,0,1,0,1
2008-000977-39,4,2011-09-02,2011-09-02,2,1,0,0,2,0,0,2,0,1
2008-000978-20,1,,,0,0,0,0,4,0,0,0,0,0
2008-000982-51,6,2011-09-20,2011-11-03,5,1,0,0,3,0,0,2,0,1
2008-000983-17,1,,,0,0,0,0,2,0,0,0,0,0
2008-000985-21,1,2013-11-22,2013-11-22,1,1,0,1,4,0,0,1,0,1
2008-000986-42,3,2011-08-16,2011-08-16,2,1,0,0,2,0,0,2,0,1
2008-000987-18,1,,,0,0,0,0,2,0,0,0,0,0
2008-000989-23,2,,,0,0,0,0,2,0,0,2,1,1
2008-000990-39,2,2008-12-12,2009-12-12,2,1,0,0,3,0,0,1,0,1
2008-000991-26,2,2009-03-09,2009-03-09,2,0,0,0,4,0,0,1,0,0
2008-000992-12,1,,,0,0,0,0,2,0,0,0,0,0
2008-000994-39,1,,,0,0,0,1,3,0,0,0,0,0
2008-000996-57,1,,,0,0,0,0,4,0,0,0,0,0
2008-001001-41,1,2009-06-01,2009-06-01,1,0,0,0,2,0,0,1,1,1
2008-001002-16,5,2011-01-20,2011-09-16,5,1,0,0,3,0,0,1,0,1
2008-001003-38,1,2008-11-17,2008-11-17,1,0,0,0,4,0,1,1,1,0
2008-001004-22,1,,,0,0,0,0,2,0,0,0,0,0
2008-001008-21,1,,,0,0,0,0,4,0,0,0,0,0
2008-001009-41,1,,,0,0,0,0,4,0,0,0,0,0
2008-001015-38,1,,,0,0,0,0,3,0,0,0,0,0
2008-001016-21,1,2012-03-01,2012-03-01,1,1,0,0,2,0,0,1,1,0
2008-001024-31,1,2015-04-22,2015-04-22,1,1,0,0,4,0,0,1,0,0
2008-001026-14,1,,,0,1,0,0,3,0,0,0,0,1
2008-001027-59,1,2010-04-02,2010-04-02,1,1,0,0,3,0,0,1,0,0
2008-001032-12,1,,,0,0,0,0,2,0,0,3,0,0
2008-001035-35,1,2011-02-04,2011-02-04,1,1,0,0,2,0,0,1,0,1
2008-001037-98,1,,,0,0,0,0,4,0,0,1,0,0
2008-001038-28,2,2008-07-17,2008-07-17,1,0,0,0,3,0,1,1,0,1
2008-001043-19,3,,,0,1,0,1,3,0,0,2,0,1
2008-001047-19,1,,,0,1,0,0,2,0,1,1,0,1
2008-001049-24,12,2015-03-02,2015-06-26,9,1,0,0,3,0,0,2,0,1
2008-001050-40,4,2009-08-28,2009-08-28,3,1,0,0,3,0,0,2,0,1
2008-001052-48,1,,,0,0,0,0,4,0,0,0,0,0
2008-001053-18,1,,,0,0,0,0,2,0,0,0,0,0
2008-001055-21,4,2009-09-21,2009-09-21,3,1,0,0,4,0,0,2,0,1
2008-001060-36,4,2009-07-13,2009-07-13,3,1,0,0,3,0,0,2,0,1
2008-001061-29,1,,,0,1,0,0,2,0,0,1,0,1
2008-001062-93,1,,,0,0,0,0,2,0,0,0,0,0
2008-001064-37,11,2011-03-21,2011-03-21,9,0,0,0,2,0,0,2,1,1
2008-001069-26,1,,,0,0,0,0,4,0,0,0,0,0
2008-001071-30,1,,,0,0,0,0,3,0,0,1,0,0
2008-001078-34,1,,,0,0,0,0,1,0,0,0,0,0
2008-001079-31,1,,,0,1,0,0,2,0,1,1,0,1
2008-001081-80,1,,,0,0,0,0,4,0,1,0,0,0
2008-001084-10,1,,,0,0,0,0,2,0,0,0,0,0
2008-001087-36,11,2014-11-28,2014-11-28,8,1,0,1,3,0,0,2,0,2
2008-001089-10,4,2010-11-08,2010-11-08,2,1,0,0,3,0,0,2,0,1
2008-001090-15,1,,,0,0,0,0,2,0,0,3,0,0
2008-001092-29,1,,,0,0,0,0,4,0,0,0,0,0
2008-001094-15,1,,,0,0,0,1,2,0,0,0,0,0
2008-001095-77,1,2009-08-10,2009-08-10,1,1,0,0,2,0,0,1,0,1
2008-001098-13,1,,,0,0,0,0,2,0,0,0,0,0
2008-001104-23,1,2010-10-15,2010-10-15,1,1,0,1,2,0,0,1,0,1
2008-001105-42,5,2010-05-27,2010-05-27,1,0,0,0,2,0,0,2,0,1
2008-001107-27,1,2015-11-20,2015-11-20,1,0,0,0,1,0,0,1,0,0
2008-001108-21,1,,,0,0,0,0,4,0,0,0,0,0
2008-001122-13,2,2009-08-24,2009-08-24,2,1,0,0,2,0,0,1,0,1
2008-001123-62,1,,,0,1,0,0,2,0,0,0,0,1
2008-001124-31,1,,,0,0,0,0,4,0,0,0,0,0
2008-001125-34,1,,,0,0,0,3,4,0,0,1,0,0
2008-001128-30,1,2011-10-19,2011-10-19,1,0,0,0,4,0,0,1,0,0
2008-001131-35,1,,,0,0,0,0,4,0,0,0,0,0
2008-001135-35,4,2011-06-06,2011-06-06,3,0,0,0,2,0,0,1,0,1
2008-001136-12,1,,,0,0,0,0,4,0,0,1,1,0
2008-001137-99,1,,,0,0,0,0,2,0,0,0,0,0
2008-001144-39,1,,,0,0,0,0,2,0,0,1,0,0
2008-001149-24,1,,,0,0,0,0,4,0,0,0,0,0
2008-001151-22,1,,,0,0,0,1,2,0,0,0,0,0
2008-001153-17,10,2010-07-19,2010-07-20,6,1,0,0,0,0,0,2,0,1
2008-001156-43,7,2010-03-31,2010-04-02,5,1,0,2,2,0,0,2,0,1
2008-001157-18,1,2009-01-06,2009-01-06,1,0,0,0,2,0,1,1,0,0
2008-001158-42,1,2009-01-06,2009-01-06,1,0,0,0,2,0,1,1,0,0
2008-001159-23,9,2011-06-10,2011-07-26,7,1,0,0,3,0,0,2,0,1
2008-001160-36,1,,,0,0,0,0,2,0,0,0,0,0
2008-001168-35,12,2012-04-26,2012-04-26,4,1,0,0,3,0,0,2,1,1
2008-001170-32,9,2014-11-06,2014-11-06,5,1,0,0,3,0,0,2,0,1
2008-001173-14,3,,,0,0,0,0,3,0,0,2,1,1
2008-001174-33,5,2009-04-15,2009-04-15,3,1,0,0,4,0,0,2,1,1
2008-001175-29,1,,,0,0,0,0,2,0,0,1,1,0
2008-001176-67,1,,,0,0,0,0,2,0,0,0,0,0
2008-001177-15,1,2012-02-14,2012-02-14,1,0,0,0,2,0,0,1,0,0
2008-001179-30,1,2008-12-18,2008-12-18,1,0,0,0,2,0,0,1,0,1
2008-001180-11,1,2014-02-20,2014-02-20,1,0,0,0,2,0,0,1,0,1
2008-001183-37,1,,,0,0,0,0,4,0,0,0,0,0
2008-001184-11,1,2008-08-01,2008-08-01,1,0,0,0,3,0,0,1,0,1
2008-001185-91,1,,,0,0,0,1,2,0,0,1,0,0
2008-001191-68,1,2010-06-21,2010-06-21,1,0,0,0,2,0,0,1,0,0
2008-001192-29,1,,,0,0,0,0,4,0,0,0,0,0
2008-001198-13,1,2009-02-19,2009-02-19,1,1,0,0,2,0,1,1,1,1
2008-001200-23,1,,,0,0,0,0,2,0,0,1,0,0
2008-001201-42,1,,,0,0,0,0,3,0,0,0,0,0
2008-001204-23,1,,,0,0,0,0,3,0,0,0,0,0
2008-001209-41,2,2009-01-15,2009-01-15,2,1,0,0,2,0,0,1,0,1
2008-001210-25,1,2014-08-21,2014-08-21,1,0,0,0,2,0,0,1,0,0
2008-001211-37,9,2011-03-01,2011-03-01,5,1,0,0,3,0,0,2,0,1
2008-001212-20,10,2011-12-13,2011-12-14,7,1,0,0,3,0,0,2,0,1
2008-001218-26,1,,,0,1,0,0,2,0,0,0,0,1
2008-001219-39,1,,,0,1,0,0,3,0,1,0,0,1
2008-001225-34,1,,,0,0,0,0,4,0,0,0,0,0
2008-001226-14,4,2009-01-16,2009-01-16,3,1,0,0,2,0,0,1,0,2
2008-001231-34,1,,,0,0,0,0,4,0,0,0,0,0
2008-001236-13,1,,,0,0,0,0,3,0,0,0,0,0
2008-001237-95,1,,,0,0,0,0,3,0,0,0,0,0
2008-001241-26,2,2011-04-01,2011-04-01,1,0,0,0,2,0,0,1,0,1
2008-001242-10,4,2009-10-05,2009-10-05,2,1,0,0,3,0,0,1,0,1
2008-001243-18,5,2011-04-20,2011-04-20,4,1,0,0,3,0,0,1,0,1
2008-001246-21,4,2010-02-10,2010-02-10,3,1,0,0,3,0,0,1,0,1
2008-001249-24,3,2009-10-29,2009-10-29,1,1,0,0,2,0,0,2,0,1
2008-001250-40,1,,,0,0,0,0,2,0,0,0,0,0
2008-001252-52,8,,,0,0,1,0,3,0,0,2,1,1
2008-001254-41,1,2009-08-19,2009-08-19,1,1,0,0,2,0,0,1,0,1
2008-001257-18,1,,,0,0,0,0,4,0,0,0,0,1
2008-001259-22,8,2010-04-23,2010-04-26,6,1,0,0,4,0,0,2,0,1
2008-001260-36,1,,,0,0,0,0,2,0,0,0,0,0
2008-001262-87,4,2010-12-15,2010-12-15,2,1,0,1,2,0,0,2,0,1
2008-001264-37,1,2013-07-04,2013-07-04,1,1,0,0,2,0,0,1,0,1
2008-001265-28,5,2010-11-04,2011-01-18,3,0,0,1,2,0,0,2,1,1
2008-001267-11,1,2012-12-18,2012-12-18,1,1,0,0,3,0,0,1,0,0
2008-001281-86,3,2012-01-18,2012-01-18,1,1,0,1,2,0,0,1,1,1
2008-001282-28,1,,,0,0,0,0,4,0,0,0,0,0
2008-001283-37,1,,,0,0,0,0,4,0,0,0,0,0
2008-001284-11,1,,,0,0,0,0,4,0,0,0,0,0
2008-001287-36,1,2010-06-08,2010-06-08,1,0,0,0,2,0,0,1,1,0
2008-001290-15,2,,,0,0,0,0,3,0,0,0,0,0
2008-001291-71,1,,,0,0,0,0,4,0,0,0,0,0
2008-001293-32,1,,,0,0,0,3,2,0,0,0,0,0
2008-001298-13,2,,,0,0,0,0,2,0,0,2,1,1
2008-001301-42,2,,,0,1,0,0,2,0,0,1,0,1
2008-001302-16,1,,,0,0,0,0,4,0,0,0,0,0
2008-001303-34,1,2009-01-28,2009-01-28,1,1,0,0,1,0,1,1,0,1
2008-001305-42,6,2009-04-16,2009-04-16,4,1,0,0,0,0,0,1,0,1
2008-001306-16,10,2011-07-05,2011-07-07,7,1,0,0,3,0,0,1,1,1
2008-001307-33,9,2012-08-20,2012-11-28,4,1,0,1,3,0,0,2,0,1
2008-001308-22,1,,,0,0,0,0,4,0,1,0,0,0
2008-001309-40,1,,,0,0,0,0,4,0,0,0,0,0
2008-001310-24,1,2008-07-30,2008-07-30,1,1,0,0,3,0,1,1,0,1
2008-001314-24,4,2010-08-06,2010-11-30,3,1,0,2,2,0,0,2,1,1
2008-001319-39,1,,,0,0,0,0,4,0,0,1,1,0
2008-001323-64,1,,,0,0,0,0,3,0,0,0,0,0
2008-001324-31,1,,,0,0,0,0,3,0,0,1,1,0
2008-001325-34,1,,,0,0,0,0,4,0,0,1,1,0
2008-001329-33,3,,,0,0,0,1,3,0,0,0,0,1
2008-001335-36,1,,,0,0,0,0,4,0,0,1,0,0
2008-001336-13,1,,,0,0,0,0,2,0,0,0,0,0
2008-001339-37,1,,,0,0,0,0,3,0,0,0,0,0
2008-001340-39,1,,,0,0,0,1,3,0,0,0,0,0
2008-001342-13,1,,,0,0,0,0,4,0,0,0,0,0
2008-001346-92,1,,,0,0,0,0,2,0,0,0,0,3
2008-001352-51,2,2010-04-02,2010-04-02,2,0,0,0,2,0,0,1,0,1
2008-001353-17,3,2008-11-07,2008-11-07,2,0,0,1,1,0,0,1,1,1
2008-001354-41,1,,,0,0,0,0,1,0,0,0,0,0
2008-001355-21,1,,,0,0,0,0,2,0,0,1,1,0
2008-001361-29,3,2011-07-07,2011-07-07,2,0,0,0,2,0,0,1,1,0
2008-001367-11,1,,,0,0,0,0,4,0,0,0,0,0
2008-001368-35,1,,,0,0,0,3,4,0,0,0,0,0
2008-001369-27,1,,,0,0,0,0,2,0,0,0,0,0
2008-001371-30,1,2011-03-02,2011-03-02,1,1,0,0,2,0,0,1,0,0
2008-001372-75,1,,,0,0,0,0,2,0,0,1,0,1
2008-001376-73,1,2009-04-14,2009-04-14,1,0,0,0,2,0,0,1,1,1
2008-001382-28,1,,,0,0,0,0,2,0,0,0,0,1
2008-001384-11,1,,,0,0,0,0,4,0,0,0,0,
2008-001394-15,1,,,0,0,0,0,2,0,0,0,0,0
2008-001395-74,2,2009-04-30,2009-04-30,2,0,0,0,2,0,0,1,0,1
2008-001396-30,1,2009-03-02,2009-03-02,1,1,0,0,2,0,0,1,0,1
2008-001397-32,1,,,0,0,0,0,2,0,0,1,1,0
2008-001401-42,1,2009-01-01,2009-01-01,1,0,0,0,2,0,0,1,1,0
2008-001405-41,1,2013-02-28,2013-02-28,1,0,0,1,2,0,0,1,0,0
2008-001409-40,3,,,0,1,0,0,2,0,0,2,1,1
2008-001413-14,4,2011-07-22,2011-07-25,3,1,0,0,3,0,0,1,0,1
2008-001414-25,4,2011-07-22,2011-07-25,2,1,0,0,3,0,0,2,0,1
2008-001416-20,1,2009-11-11,2009-11-11,1,0,0,0,2,0,0,1,1,1
2008-001417-26,1,2011-11-22,2011-11-22,1,0,0,0,3,0,0,1,0,1
2008-001421-34,2,2014-01-24,2014-05-29,2,0,0,1,2,0,0,1,0,0
2008-001422-14,1,2008-11-14,2008-11-14,1,1,0,0,4,0,1,1,0,1
2008-001426-14,1,,,0,0,0,0,4,0,0,1,0,0
2008-001429-32,1,,,0,1,1,1,3,0,0,4,0,1
2008-001430-27,1,2012-01-16,2012-01-16,1,1,0,0,1,0,0,1,0,0
2008-001432-13,9,2011-10-12,2012-11-15,5,1,0,0,3,0,0,2,1,1
2008-001433-98,9,2017-03-20,2017-03-20,1,0,0,0,3,0,0,2,1,1
2008-001436-12,4,2011-07-04,2011-07-04,1,0,0,2,2,0,0,2,0,0
2008-001438-29,1,,,0,0,0,0,2,0,0,1,0,0
2008-001440-39,1,,,0,0,0,0,1,0,0,0,0,0
2008-001441-26,5,2010-01-15,2010-01-15,3,1,0,0,2,0,0,2,0,1
2008-001443-19,4,2009-07-31,2009-07-31,3,1,0,0,2,0,0,2,0,1
2008-001445-26,1,,,0,0,0,0,3,0,1,1,1,1
2008-001447-19,1,,,0,0,0,0,2,0,0,0,0,0
2008-001449-25,1,,,0,0,0,0,3,0,0,1,0,1
2008-001451-21,11,2009-02-25,2016-02-25,10,1,0,0,3,0,0,2,0,1
2008-001454-40,1,,,0,0,0,0,3,0,0,1,0,0
2008-001457-18,1,,,0,1,0,0,2,0,1,1,1,1
2008-001459-23,1,,,0,0,0,0,4,0,0,0,0,0
2008-001462-81,1,,,0,0,0,1,3,0,0,1,1,0
2008-001464-36,8,2009-01-26,2015-02-09,7,1,0,0,3,0,0,2,0,1
2008-001466-93,1,2010-05-01,2010-05-01,1,0,0,0,4,0,0,1,1,0
2008-001467-10,1,2010-05-01,2010-05-01,1,0,0,0,4,0,0,1,1,0
2008-001468-34,1,,,0,0,0,0,3,0,0,0,0,0
2008-001469-28,1,,,0,0,0,0,2,0,0,1,0,0
2008-001472-69,1,,,0,0,0,0,4,0,0,0,0,0
2008-001486-28,4,2009-03-13,2009-03-13,1,0,0,0,3,0,0,2,1,1
2008-001487-37,4,2011-04-08,2011-04-08,3,1,0,0,2,0,0,1,1,1
2008-001491-77,1,,,0,0,0,0,4,0,0,0,0,0
2008-001492-30,4,2009-01-30,2009-01-30,1,1,0,0,3,0,0,2,1,1
2008-001493-32,1,2008-12-31,2008-12-31,1,0,0,0,3,0,0,1,0,0
2008-001494-15,1,2008-12-04,2008-12-04,1,1,0,0,2,0,0,1,1,1
2008-001495-69,1,,,0,0,0,0,2,0,0,0,0,0
2008-001497-33,6,2009-07-30,2009-12-10,4,1,0,0,4,0,0,2,0,1
2008-001499-55,1,2009-12-31,2009-12-31,1,0,0,0,4,0,0,1,0,0
2008-001501-42,1,,,0,0,0,3,4,0,0,0,0,0
2008-001502-17,1,,,0,0,0,1,3,0,0,0,0,0
2008-001503-26,3,2009-10-31,2009-10-31,1,1,0,0,3,0,0,2,1,1
2008-001506-16,1,,,0,0,0,0,2,0,0,0,0,0
2008-001507-39,6,2013-05-20,2013-06-20,5,1,0,1,2,0,0,2,0,1
2008-001509-40,1,,,0,0,0,0,4,0,0,0,0,0
2008-001515-37,1,2010-07-12,2010-07-12,1,0,0,0,2,0,0,1,0,0
2008-001516-20,1,2008-12-17,2008-12-17,1,0,0,3,4,0,1,1,0,1
2008-001518-26,3,2009-09-10,2009-09-10,2,1,0,0,2,0,0,1,1,1
2008-001519-39,1,,,0,0,0,0,4,0,1,0,0,0
2008-001523-57,8,2011-10-28,2011-10-28,4,1,0,0,3,0,0,2,0,1
2008-001524-31,2,2010-07-14,2010-07-14,1,1,0,0,4,0,0,2,0,1
2008-001525-34,1,2009-07-31,2009-07-31,1,1,0,0,4,0,0,1,0,0
2008-001526-13,1,,,0,0,0,0,2,0,0,1,0,0
2008-001530-27,4,2009-08-04,2009-08-04,4,1,0,0,2,0,0,1,0,1
2008-001535-35,1,,,0,0,0,0,1,0,0,0,0,1
2008-001537-10,1,,,0,0,0,0,3,0,0,1,0,0
2008-001542-57,1,,,0,0,0,0,4,0,0,0,0,0
2008-001546-67,2,,,0,1,0,0,2,0,0,0,0,1
2008-001550-41,11,2009-04-29,2009-06-11,5,1,0,0,3,0,0,2,1,1
2008-001551-22,5,2014-11-07,2014-11-07,4,1,0,0,2,0,0,2,0,1
2008-001552-44,4,2012-12-04,2013-05-23,2,1,0,0,2,0,0,2,1,1
2008-001557-17,10,2011-04-26,2011-04-26,7,0,0,1,4,0,0,2,0,1
2008-001560-37,1,,,0,0,0,0,2,0,0,0,0,0
2008-001561-28,1,,,0,0,0,0,4,0,0,0,0,0
2008-001563-11,2,2012-09-18,2012-09-18,2,1,1,0,2,1,0,1,0,1
2008-001566-90,14,2010-05-13,2010-10-06,8,1,0,0,3,0,0,2,1,1
2008-001567-10,1,2008-08-28,2008-08-28,1,1,0,0,2,0,0,1,0,1
2008-001568-35,1,2009-08-14,2009-08-14,1,0,0,0,4,0,0,1,0,0
2008-001575-30,1,2010-08-20,2010-08-20,1,0,0,0,4,0,1,1,0,0
2008-001579-32,1,,,0,0,0,0,4,0,0,0,0,0
2008-001580-11,7,2009-08-13,2009-08-13,5,1,0,0,3,0,0,2,1,1
2008-001581-91,6,2010-08-23,2010-08-23,5,1,0,0,3,0,0,2,1,1
2008-001583-36,2,2011-01-17,2011-01-17,2,0,0,0,4,0,0,1,0,1
2008-001584-11,1,2008-12-31,2008-12-31,1,0,0,0,4,0,0,1,0,0
2008-001589-94,1,2013-10-25,2013-10-25,1,0,0,0,3,0,0,1,0,0
2008-001591-80,1,2015-04-16,2015-04-16,1,0,0,1,2,0,0,1,0,0
2008-001592-30,6,2010-07-02,2010-07-02,4,1,0,1,2,0,1,2,0,2
2008-001597-33,1,,,0,0,0,1,3,0,0,0,0,0
2008-001600-23,1,,,0,0,0,0,2,0,0,0,0,0
2008-001602-16,1,,,0,0,0,0,4,0,0,1,0,0
2008-001603-30,1,,,0,1,0,0,4,0,0,0,0,1
2008-001604-23,1,,,0,1,0,0,4,0,0,0,0,0
2008-001605-42,6,2013-06-19,2013-06-19,3,1,0,0,2,0,0,2,1,1
2008-001606-16,9,2017-10-11,2017-10-11,1,0,1,2,2,0,0,2,0,1
2008-001609-40,6,2009-05-26,2009-06-10,5,1,0,0,3,0,0,2,0,1
2008-001611-38,1,,,0,0,0,0,4,0,0,0,0,0
2008-001612-20,1,,,0,1,0,0,2,0,0,1,0,1
2008-001620-31,1,2010-09-02,2010-09-02,1,0,0,0,4,0,0,1,0,0
2008-001632-13,1,,,0,0,0,0,2,0,0,0,0,0
2008-001634-28,1,2009-06-01,2009-06-01,1,0,0,0,4,0,0,1,1,0
2008-001635-34,4,2013-06-27,2013-06-27,2,1,0,1,2,0,0,1,1,1
2008-001637-10,1,,,0,0,0,0,4,0,0,0,0,0
2008-001640-40,6,2010-05-22,2010-06-25,4,1,0,0,3,0,0,2,0,1
2008-001642-19,1,,,0,0,0,0,4,0,0,0,0,0
2008-001645-26,1,,,0,0,0,1,2,0,0,1,1,0
2008-001647-19,1,,,0,0,0,0,2,0,0,0,0,0
2008-001659-24,1,2008-07-07,2008-07-07,1,1,0,0,2,0,0,1,0,1
2008-001662-85,2,,,0,1,0,0,2,0,0,0,0,1
2008-001663-11,1,,,0,0,0,0,4,0,0,0,0,0
2008-001669-27,1,,,0,0,0,1,3,0,0,0,0,0
2008-001670-32,1,2008-12-21,2008-12-21,1,0,0,0,1,1,0,1,0,1
2008-001672-70,1,,,0,0,0,0,4,0,0,1,0,0
2008-001673-15,4,2010-06-14,2010-06-14,2,1,0,0,3,0,0,2,0,1
2008-001674-32,1,2016-12-31,2016-12-31,1,0,0,0,4,0,0,1,0,1
2008-001677-15,1,2011-08-11,2011-08-11,1,1,0,0,4,0,0,1,1,0
2008-001678-34,1,,,0,0,0,0,4,0,1,1,0,0
2008-001679-31,4,2011-11-11,2011-11-11,1,0,0,0,1,0,0,2,0,1
2008-001684-11,1,2010-07-31,2010-07-31,1,0,0,0,2,0,0,1,0,0
2008-001685-87,5,2010-02-02,2010-02-02,3,0,0,0,2,0,2,2,0,2
2008-001686-28,2,2012-10-19,2012-10-19,2,0,0,0,3,0,0,1,1,0
2008-001687-37,1,2009-03-17,2009-03-17,1,0,0,0,3,0,0,1,0,1
